event_num,event,date,venue,city,state,country,attendance,weight_class,winner,loser,method,round,time,fight_card
332,UFC Fight Night: Holloway vs. Oliveira,2015-08-23,SaskTel Centre,Saskatoon, Saskatchewan, Canada,7202.0,Flyweight,Chris Kelades,Chris Beal,"Decision (split) (27–30, 29–28, 29–28)",3.0,300.0,Preliminary Card (Fox Sports 1)
332,UFC Fight Night: Holloway vs. Oliveira,2015-08-23,SaskTel Centre,Saskatoon, Saskatchewan, Canada,7202.0,Light Heavyweight,Nikita Krylov,Marcos Rogério de Lima,Submission (rear-naked choke),1.0,149.0,Preliminary Card (Fox Sports 1)
332,UFC Fight Night: Holloway vs. Oliveira,2015-08-23,SaskTel Centre,Saskatoon, Saskatchewan, Canada,7202.0,Light Heavyweight,Misha Cirkunov,Daniel Jolly,KO (punches),1.0,285.0,Preliminary Card (UFC Fight Pass)
332,UFC Fight Night: Holloway vs. Oliveira,2015-08-23,SaskTel Centre,Saskatoon, Saskatchewan, Canada,7202.0,Lightweight,Francisco Trinaldo,Chad Laprise,TKO (punches),1.0,163.0,Main card
332,UFC Fight Night: Holloway vs. Oliveira,2015-08-23,SaskTel Centre,Saskatoon, Saskatchewan, Canada,7202.0,Lightweight,Shane Campbell,Elias Silvério,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Preliminary Card (UFC Fight Pass)
332,UFC Fight Night: Holloway vs. Oliveira,2015-08-23,SaskTel Centre,Saskatoon, Saskatchewan, Canada,7202.0,Women's Strawweight,Valérie Létourneau,Maryna Moroz,"Decision (unanimous) (29–28, 29–28, 30–27)",3.0,300.0,Main card
332,UFC Fight Night: Holloway vs. Oliveira,2015-08-23,SaskTel Centre,Saskatoon, Saskatchewan, Canada,7202.0,Lightweight,Frankie Perez,Sam Stout,TKO (punches),1.0,54.0,Preliminary Card (Fox Sports 1)
332,UFC Fight Night: Holloway vs. Oliveira,2015-08-23,SaskTel Centre,Saskatoon, Saskatchewan, Canada,7202.0,Bantamweight,Felipe Arantes,Yves Jabouin,Submission (armbar),1.0,261.0,Preliminary Card (Fox Sports 1)
332,UFC Fight Night: Holloway vs. Oliveira,2015-08-23,SaskTel Centre,Saskatoon, Saskatchewan, Canada,7202.0,Lightweight,Olivier Aubin-Mercier,Tony Sims,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,300.0,Main card
332,UFC Fight Night: Holloway vs. Oliveira,2015-08-23,SaskTel Centre,Saskatoon, Saskatchewan, Canada,7202.0,Welterweight,Patrick Côté,Josh Burkman,TKO (punches),3.0,86.0,Main card
331,UFC Fight Night: Teixeira vs. Saint Preux,2015-08-08,Bridgestone Arena,Nashville, Tennessee, US,7539.0,Middleweight,Uriah Hall,Oluwale Bamgbose,TKO (punches),1.0,152.0,Preliminary Card (Fox Sports 2)
331,UFC Fight Night: Teixeira vs. Saint Preux,2015-08-08,Bridgestone Arena,Nashville, Tennessee, US,7539.0,Lightweight,Beneil Dariush,Michael Johnson,"Decision (split) (29–28, 28–29, 29–28)",3.0,300.0,Main card
331,UFC Fight Night: Teixeira vs. Saint Preux,2015-08-08,Bridgestone Arena,Nashville, Tennessee, US,7539.0,Middleweight,Chris Camozzi,Tom Watson,"Decision (unanimous) (29–27, 30–26, 29–27)",3.0,300.0,Preliminary Card (Fox Sports 2)
331,UFC Fight Night: Teixeira vs. Saint Preux,2015-08-08,Bridgestone Arena,Nashville, Tennessee, US,7539.0,Bantamweight,Frankie Saenz,Sirwan Kakai,"Decision (split) (28–29, 30–27, 30–27)",3.0,300.0,Preliminary Card (Fox Sports 2)
331,UFC Fight Night: Teixeira vs. Saint Preux,2015-08-08,Bridgestone Arena,Nashville, Tennessee, US,7539.0,Light Heavyweight,Glover Teixeira,Ovince Saint Preux,Technical Submission (rear-naked choke),3.0,190.0,Main card
331,UFC Fight Night: Teixeira vs. Saint Preux,2015-08-08,Bridgestone Arena,Nashville, Tennessee, US,7539.0,Light Heavyweight,Jonathan Wilson,Chris Dempsey,KO (punches),1.0,50.0,Preliminary Card (UFC Fight Pass)
331,UFC Fight Night: Teixeira vs. Saint Preux,2015-08-08,Bridgestone Arena,Nashville, Tennessee, US,7539.0,Women's Bantamweight,Amanda Nunes,Sara McMann,Submission (rear-naked choke),1.0,173.0,Main card
331,UFC Fight Night: Teixeira vs. Saint Preux,2015-08-08,Bridgestone Arena,Nashville, Tennessee, US,7539.0,Lightweight,Scott Holtzman,Anthony Christodoulou,Submission (rear-naked choke),3.0,160.0,Preliminary Card (UFC Fight Pass)
331,UFC Fight Night: Teixeira vs. Saint Preux,2015-08-08,Bridgestone Arena,Nashville, Tennessee, US,7539.0,Heavyweight,Jared Rosholt,Timothy Johnson,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Main card
331,UFC Fight Night: Teixeira vs. Saint Preux,2015-08-08,Bridgestone Arena,Nashville, Tennessee, US,7539.0,Middleweight,Derek Brunson,Sam Alvey,TKO (punches),1.0,139.0,Main card
331,UFC Fight Night: Teixeira vs. Saint Preux,2015-08-08,Bridgestone Arena,Nashville, Tennessee, US,7539.0,Bantamweight,Marlon Vera,Roman Salazar,Submission (triangle armbar),2.0,135.0,Preliminary Card (UFC Fight Pass)
331,UFC Fight Night: Teixeira vs. Saint Preux,2015-08-08,Bridgestone Arena,Nashville, Tennessee, US,7539.0,Catchweight (126.75 lb),Ray Borg,Geane Herrera,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Main card
331,UFC Fight Night: Teixeira vs. Saint Preux,2015-08-08,Bridgestone Arena,Nashville, Tennessee, US,7539.0,Flyweight,Dustin Ortiz,Willie Gates,TKO (elbows and punches),3.0,178.0,Preliminary Card (Fox Sports 2)
330,UFC 190: Rousey vs. Correia,2015-08-01,HSBC Arena,,Rio de Janeiro, Brazil,14723.0,Heavyweight,Antônio Silva,Soa Palelei,TKO (punches),2.0,41.0,Main card
330,UFC 190: Rousey vs. Correia,2015-08-01,HSBC Arena,,Rio de Janeiro, Brazil,14723.0,Bantamweight,Iuri Alcântara,Leandro Issa,"Decision (unanimous) (29–28, 29–28, 29–27)",3.0,300.0,Preliminary Card (Fox Sports 1)
330,UFC 190: Rousey vs. Correia,2015-08-01,HSBC Arena,,Rio de Janeiro, Brazil,14723.0,Women's Strawweight,Cláudia Gadelha,Jessica Aguilar,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Main card
330,UFC 190: Rousey vs. Correia,2015-08-01,HSBC Arena,,Rio de Janeiro, Brazil,14723.0,Light Heavyweight,Patrick Cummins,Rafael Cavalcante,TKO (elbows),3.0,45.0,Preliminary Card (Fox Sports 1)
330,UFC 190: Rousey vs. Correia,2015-08-01,HSBC Arena,,Rio de Janeiro, Brazil,14723.0,Bantamweight,Reginaldo Vieira,Dileno Lopes,"Decision (unanimous) (29–28, 30–27, 30–27)",3.0,300.0,Main card
330,UFC 190: Rousey vs. Correia,2015-08-01,HSBC Arena,,Rio de Janeiro, Brazil,14723.0,Bantamweight,Guido Cannetti,Hugo Viana,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Preliminary Card (UFC Fight Pass)
330,UFC 190: Rousey vs. Correia,2015-08-01,HSBC Arena,,Rio de Janeiro, Brazil,14723.0,Middleweight,Vitor Miranda,Clint Hester,TKO (punches and elbows),2.0,158.0,Preliminary Card (UFC Fight Pass)
330,UFC 190: Rousey vs. Correia,2015-08-01,HSBC Arena,,Rio de Janeiro, Brazil,14723.0,Heavyweight,Stefan Struve,Antônio Rodrigo Nogueira,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Main card
330,UFC 190: Rousey vs. Correia,2015-08-01,HSBC Arena,,Rio de Janeiro, Brazil,14723.0,Lightweight,Glaico França,Fernando Bruno,Submission (rear-naked choke),3.0,286.0,Main card
330,UFC 190: Rousey vs. Correia,2015-08-01,HSBC Arena,,Rio de Janeiro, Brazil,14723.0,Light Heavyweight,Maurício Rua,Antônio Rogério Nogueira,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Main card
330,UFC 190: Rousey vs. Correia,2015-08-01,HSBC Arena,,Rio de Janeiro, Brazil,14723.0,Welterweight,Warlley Alves,Nordine Taleb,Submission (guillotine choke),2.0,251.0,Preliminary Card (Fox Sports 1)
330,UFC 190: Rousey vs. Correia,2015-08-01,HSBC Arena,,Rio de Janeiro, Brazil,14723.0,Welterweight,Demian Maia,Neil Magny,Submission (rear-naked choke),2.0,172.0,Preliminary Card (Fox Sports 1)
330,UFC 190: Rousey vs. Correia,2015-08-01,HSBC Arena,,Rio de Janeiro, Brazil,14723.0,Women's Bantamweight,Ronda Rousey (c),Bethe Correia,KO (punch),1.0,34.0,Main card
329,UFC on Fox: Dillashaw vs. Barão 2,2015-07-25,United Center,Chicago, Illinois, US,11663.0,Lightweight,Jim Miller,Danny Castillo,"Decision (split) (28–29, 29–28, 30–27)",3.0,300.0,Preliminary Card (Fox)
329,UFC on Fox: Dillashaw vs. Barão 2,2015-07-25,United Center,Chicago, Illinois, US,11663.0,Women's Bantamweight,Miesha Tate,Jessica Eye,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Main card
329,UFC on Fox: Dillashaw vs. Barão 2,2015-07-25,United Center,Chicago, Illinois, US,11663.0,Lightweight,Joe Lauzon,Takanori Gomi,TKO (punches),1.0,157.0,Main card
329,UFC on Fox: Dillashaw vs. Barão 2,2015-07-25,United Center,Chicago, Illinois, US,11663.0,Lightweight,Edson Barboza,Paul Felder,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Main card
329,UFC on Fox: Dillashaw vs. Barão 2,2015-07-25,United Center,Chicago, Illinois, US,11663.0,Lightweight,Andrew Holbrook,Ramsey Nijem,"Decision (split) (29–28, 28–29, 29–28)",3.0,300.0,Preliminary Card (UFC Fight Pass)
329,UFC on Fox: Dillashaw vs. Barão 2,2015-07-25,United Center,Chicago, Illinois, US,11663.0,Light Heavyweight,Tom Lawlor,Gian Villante,KO (punch),2.0,27.0,Preliminary Card (Fox)
329,UFC on Fox: Dillashaw vs. Barão 2,2015-07-25,United Center,Chicago, Illinois, US,11663.0,Welterweight,Ben Saunders,Kenny Robertson,"Decision (split) (29–28, 28–29, 29–28)",3.0,300.0,Preliminary Card (Fox)
329,UFC on Fox: Dillashaw vs. Barão 2,2015-07-25,United Center,Chicago, Illinois, US,11663.0,Bantamweight,Bryan Caraway,Eddie Wineland,"Decision (unanimous) (29–28, 29–28, 30–27)",3.0,300.0,Preliminary Card (Fox)
329,UFC on Fox: Dillashaw vs. Barão 2,2015-07-25,United Center,Chicago, Illinois, US,11663.0,Bantamweight,T.J. Dillashaw (c),Renan Barão,TKO (punches),4.0,35.0,Main card
329,UFC on Fox: Dillashaw vs. Barão 2,2015-07-25,United Center,Chicago, Illinois, US,11663.0,Welterweight,Zak Cummings,Dominique Steele,TKO (punches),1.0,43.0,Preliminary Card (UFC Fight Pass)
329,UFC on Fox: Dillashaw vs. Barão 2,2015-07-25,United Center,Chicago, Illinois, US,11663.0,Lightweight,James Krause,Daron Cruickshank,Submission (rear-naked choke),1.0,87.0,Preliminary Card (UFC Fight Pass)
329,UFC on Fox: Dillashaw vs. Barão 2,2015-07-25,United Center,Chicago, Illinois, US,11663.0,Women's Bantamweight,Elizabeth Phillips,Jessamyn Duke,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Preliminary Card (UFC Fight Pass)
328,UFC Fight Night: Bisping vs. Leites,2015-07-18,The SSE Hydro,Glasgow, Scotland, UK,10451.0,Heavyweight,Daniel Omielańczuk,Chris de la Rocha,TKO (punches),1.0,48.0,Preliminary Card (UFC Fight Pass)
328,UFC Fight Night: Bisping vs. Leites,2015-07-18,The SSE Hydro,Glasgow, Scotland, UK,10451.0,Lightweight,Joseph Duffy,Ivan Jorge,Submission (triangle choke),1.0,185.0,Main card
328,UFC Fight Night: Bisping vs. Leites,2015-07-18,The SSE Hydro,Glasgow, Scotland, UK,10451.0,Bantamweight,Jimmie Rivera,Marcus Brimage,TKO (punches),1.0,89.0,Preliminary Card (UFC Fight Pass)
328,UFC Fight Night: Bisping vs. Leites,2015-07-18,The SSE Hydro,Glasgow, Scotland, UK,10451.0,Lightweight,Mickaël Lebout,Teemu Packalén,"Decision (unanimous) (29–28, 29–28, 30–27)",3.0,300.0,Preliminary Card (Fox Sports 1)
328,UFC Fight Night: Bisping vs. Leites,2015-07-18,The SSE Hydro,Glasgow, Scotland, UK,10451.0,Middleweight,Michael Bisping,Thales Leites,"Decision (split) (47–48, 49–46, 48–47)",5.0,300.0,Main card
328,UFC Fight Night: Bisping vs. Leites,2015-07-18,The SSE Hydro,Glasgow, Scotland, UK,10451.0,Women's Strawweight,Joanne Calderwood,Cortney Casey,"Decision (unanimous) (30–27, 29–28, 30–27)",3.0,300.0,Main card
328,UFC Fight Night: Bisping vs. Leites,2015-07-18,The SSE Hydro,Glasgow, Scotland, UK,10451.0,Light Heavyweight,Ilir Latifi,Hans Stringer,KO (punches),1.0,56.0,Preliminary Card (Fox Sports 1)
328,UFC Fight Night: Bisping vs. Leites,2015-07-18,The SSE Hydro,Glasgow, Scotland, UK,10451.0,Lightweight,Evan Dunham,Ross Pearson,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,300.0,Main card
328,UFC Fight Night: Bisping vs. Leites,2015-07-18,The SSE Hydro,Glasgow, Scotland, UK,10451.0,Welterweight,Leon Edwards,Pawel Pawlak,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Main card
328,UFC Fight Night: Bisping vs. Leites,2015-07-18,The SSE Hydro,Glasgow, Scotland, UK,10451.0,Lightweight,Stevie Ray,Leonardo Mafra,TKO (punches),1.0,150.0,Main card
328,UFC Fight Night: Bisping vs. Leites,2015-07-18,The SSE Hydro,Glasgow, Scotland, UK,10451.0,Flyweight,Paddy Holohan,Vaughan Lee,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Preliminary Card (Fox Sports 1)
328,UFC Fight Night: Bisping vs. Leites,2015-07-18,The SSE Hydro,Glasgow, Scotland, UK,10451.0,Featherweight,Robert Whiteford,Paul Redmond,TKO (punches),1.0,184.0,Preliminary Card (Fox Sports 1)
327,UFC Fight Night: Mir vs. Duffee,2015-07-15,Valley View Casino Center,San Diego, California, US,5471.0,Women's Bantamweight,Jéssica Andrade,Sarah Moras,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Preliminary Card (Fox Sports 1)
327,UFC Fight Night: Mir vs. Duffee,2015-07-15,Valley View Casino Center,San Diego, California, US,5471.0,Lightweight,Tony Ferguson,Josh Thomson,"Decision (unanimous) (30–27, 30–27, 30–26)",3.0,300.0,Main card
327,UFC Fight Night: Mir vs. Duffee,2015-07-15,Valley View Casino Center,San Diego, California, US,5471.0,Welterweight,Lyman Good,Andrew Craig,TKO (punches),2.0,217.0,Preliminary Card (UFC Fight Pass)
327,UFC Fight Night: Mir vs. Duffee,2015-07-15,Valley View Casino Center,San Diego, California, US,5471.0,Middleweight,Kevin Casey,Ildemar Alcântara,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Preliminary Card (UFC Fight Pass)
327,UFC Fight Night: Mir vs. Duffee,2015-07-15,Valley View Casino Center,San Diego, California, US,5471.0,Bantamweight,Manvel Gamburyan,Scott Jorgensen,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Main card
327,UFC Fight Night: Mir vs. Duffee,2015-07-15,Valley View Casino Center,San Diego, California, US,5471.0,Heavyweight,Frank Mir,Todd Duffee,KO (punch),1.0,73.0,Main card
327,UFC Fight Night: Mir vs. Duffee,2015-07-15,Valley View Casino Center,San Diego, California, US,5471.0,Featherweight,Sam Sicilia,Yaotzin Meza,"Decision (unanimous) (30–27, 29–28, 29–28)",3.0,300.0,Preliminary Card (Fox Sports 1)
327,UFC Fight Night: Mir vs. Duffee,2015-07-15,Valley View Casino Center,San Diego, California, US,5471.0,Lightweight,Kevin Lee,James Moontasri,Submission (rear-naked choke),1.0,176.0,Main card
327,UFC Fight Night: Mir vs. Duffee,2015-07-15,Valley View Casino Center,San Diego, California, US,5471.0,Women's Bantamweight,Holly Holm,Marion Reneau,"Decision (unanimous) (30–27, 30–26, 29–28)",3.0,300.0,Main card
327,UFC Fight Night: Mir vs. Duffee,2015-07-15,Valley View Casino Center,San Diego, California, US,5471.0,Welterweight,Sean Strickland,Igor Araújo,"Decision (unanimous) (30–27, 30–27, 30–26)",3.0,300.0,Preliminary Card (Fox Sports 1)
327,UFC Fight Night: Mir vs. Duffee,2015-07-15,Valley View Casino Center,San Diego, California, US,5471.0,Bantamweight,Rani Yahya,Masanori Kanehara,"Decision (split) (29–28, 28–29, 29–28)",3.0,300.0,Preliminary Card (Fox Sports 1)
327,UFC Fight Night: Mir vs. Duffee,2015-07-15,Valley View Casino Center,San Diego, California, US,5471.0,Welterweight,Alan Jouban,Matt Dwyer,"Decision (unanimous) (29–27, 29–27, 29–27)",3.0,300.0,Main card
325,UFC 189: Mendes vs. McGregor,2015-07-11,MGM Grand Garden Arena,Las Vegas, Nevada, US,16019.0,Featherweight,Conor McGregor,Chad Mendes,TKO (punches),2.0,297.0,Main card
325,UFC 189: Mendes vs. McGregor,2015-07-11,MGM Grand Garden Arena,Las Vegas, Nevada, US,16019.0,Welterweight,Alex Garcia,Mike Swick,"Decision (unanimous) (29–28, 30–27, 30–27)",3.0,300.0,Preliminary Card (Fox Sports 1)
325,UFC 189: Mendes vs. McGregor,2015-07-11,MGM Grand Garden Arena,Las Vegas, Nevada, US,16019.0,Welterweight,Matt Brown,Tim Means,Submission (guillotine choke),1.0,284.0,Preliminary Card (Fox Sports 1)
325,UFC 189: Mendes vs. McGregor,2015-07-11,MGM Grand Garden Arena,Las Vegas, Nevada, US,16019.0,Bantamweight,Thomas Almeida,Brad Pickett,KO (flying knee),2.0,29.0,Main card
325,UFC 189: Mendes vs. McGregor,2015-07-11,MGM Grand Garden Arena,Las Vegas, Nevada, US,16019.0,Welterweight,John Howard,Cathal Pendred,"Decision (split) (29–28, 28–29, 29–28)",3.0,300.0,Preliminary Card (Fox Sports 1)
325,UFC 189: Mendes vs. McGregor,2015-07-11,MGM Grand Garden Arena,Las Vegas, Nevada, US,16019.0,Lightweight,Cody Pfister,Yosdenis Cedeno,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Preliminary Card (UFC Fight Pass)
325,UFC 189: Mendes vs. McGregor,2015-07-11,MGM Grand Garden Arena,Las Vegas, Nevada, US,16019.0,Welterweight,Gunnar Nelson,Brandon Thatch,Submission (rear-naked choke),1.0,174.0,Main card
325,UFC 189: Mendes vs. McGregor,2015-07-11,MGM Grand Garden Arena,Las Vegas, Nevada, US,16019.0,Flyweight,Louis Smolka,Neil Seery,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Preliminary Card (UFC Fight Pass)
325,UFC 189: Mendes vs. McGregor,2015-07-11,MGM Grand Garden Arena,Las Vegas, Nevada, US,16019.0,Bantamweight,Cody Garbrandt,Henry Briones,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Preliminary Card (Fox Sports 1)
325,UFC 189: Mendes vs. McGregor,2015-07-11,MGM Grand Garden Arena,Las Vegas, Nevada, US,16019.0,Welterweight,Robbie Lawler (c),Rory MacDonald,TKO (punches),5.0,60.0,Main card
325,UFC 189: Mendes vs. McGregor,2015-07-11,MGM Grand Garden Arena,Las Vegas, Nevada, US,16019.0,Catchweight (149.5 lb),Jeremy Stephens,Dennis Bermudez,KO (flying knee and punches),3.0,32.0,Main card
324,UFC Fight Night: Machida vs. Romero,2015-06-27,Seminole Hard Rock Hotel and Casino,Hollywood, Florida, US,5604.0,Middleweight,Antônio Carlos Júnior,Eddie Gordon,Submission (rear-naked choke),3.0,277.0,Main card
324,UFC Fight Night: Machida vs. Romero,2015-06-27,Seminole Hard Rock Hotel and Casino,Hollywood, Florida, US,5604.0,Catchweight (174 lb),Leandro Silva,Lewis Gonzalez,"Decision (unanimous) (30–27, 30–27, 29–27)",3.0,300.0,Preliminary Card (Fox Sports 1)
324,UFC Fight Night: Machida vs. Romero,2015-06-27,Seminole Hard Rock Hotel and Casino,Hollywood, Florida, US,5604.0,Welterweight,Lorenz Larkin,Santiago Ponzinibbio,TKO (punches),2.0,187.0,Main card
324,UFC Fight Night: Machida vs. Romero,2015-06-27,Seminole Hard Rock Hotel and Casino,Hollywood, Florida, US,5604.0,Welterweight,Alex Oliveira,Joe Merritt,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Preliminary Card (Fox Sports 1)
324,UFC Fight Night: Machida vs. Romero,2015-06-27,Seminole Hard Rock Hotel and Casino,Hollywood, Florida, US,5604.0,Middleweight,Thiago Santos,Steve Bossé,KO (head kick),1.0,29.0,Main card
324,UFC Fight Night: Machida vs. Romero,2015-06-27,Seminole Hard Rock Hotel and Casino,Hollywood, Florida, US,5604.0,Middleweight,Yoel Romero,Lyoto Machida,KO (elbows),3.0,98.0,Main card
324,UFC Fight Night: Machida vs. Romero,2015-06-27,Seminole Hard Rock Hotel and Casino,Hollywood, Florida, US,5604.0,Welterweight,Tony Sims,Steve Montgomery,TKO (punches),1.0,163.0,Preliminary Card (Fox Sports 1)
324,UFC Fight Night: Machida vs. Romero,2015-06-27,Seminole Hard Rock Hotel and Casino,Hollywood, Florida, US,5604.0,Featherweight,Hacran Dias,Levan Makashvili,"Decision (split) (28–29, 29–28, 29–28)",3.0,300.0,Main card
324,UFC Fight Night: Machida vs. Romero,2015-06-27,Seminole Hard Rock Hotel and Casino,Hollywood, Florida, US,5604.0,Bantamweight,Sirwan Kakai,Danny Martinez,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Preliminary Card (Fox Sports 1)
323,UFC Fight Night: Jędrzejczyk vs. Penne,2015-06-20,O2 World,,Berlin, Germany,8155.0,Bantamweight,Taylor Lapilus,Ulka Sasaki,TKO (punches),2.0,86.0,Preliminary Card (UFC Fight Pass)
323,UFC Fight Night: Jędrzejczyk vs. Penne,2015-06-20,O2 World,,Berlin, Germany,8155.0,Lightweight,Nick Hein,Łukasz Sajewski,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Main card
323,UFC Fight Night: Jędrzejczyk vs. Penne,2015-06-20,O2 World,,Berlin, Germany,8155.0,Middleweight,Scott Askham,Antônio dos Santos Jr.,TKO (punches and knees),1.0,172.0,Preliminary Card (UFC Fight Pass)
323,UFC Fight Night: Jędrzejczyk vs. Penne,2015-06-20,O2 World,,Berlin, Germany,8155.0,Featherweight,Noad Lahat,Niklas Bäckström,"Decision (majority) (28–28, 29–28, 29–28)",3.0,300.0,Preliminary Card (UFC Fight Pass)
323,UFC Fight Night: Jędrzejczyk vs. Penne,2015-06-20,O2 World,,Berlin, Germany,8155.0,Featherweight,Makwan Amirkhani,Masio Fullen,Submission (rear-naked choke),1.0,101.0,Preliminary Card (UFC Fight Pass)
323,UFC Fight Night: Jędrzejczyk vs. Penne,2015-06-20,O2 World,,Berlin, Germany,8155.0,Welterweight,Peter Sobotta,Steve Kennedy,Submission (rear-naked choke),1.0,177.0,Main card
323,UFC Fight Night: Jędrzejczyk vs. Penne,2015-06-20,O2 World,,Berlin, Germany,8155.0,Featherweight,Tatsuya Kawajiri,Dennis Siver,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Main card
323,UFC Fight Night: Jędrzejczyk vs. Penne,2015-06-20,O2 World,,Berlin, Germany,8155.0,Featherweight,Arnold Allen,Alan Omer,Submission (guillotine choke),3.0,101.0,Preliminary Card (UFC Fight Pass)
