event_num,event,date,venue,city,state,country,attendance,weight_class,winner,loser,method,round,time,notes,fight_card,event_name
91,ONE Championship: Clash of Legends,2019-02-16,IMPACT Arena,,Bangkok, Thailand,,Featherweight 70 kg,Yoshiki Nakahara,Emilio Urrutia,TKO (Punches),3.0,170.0,,Preliminary Card,ONE Championship: Clash of Legends
91,ONE Championship: Clash of Legends,2019-02-16,IMPACT Arena,,Bangkok, Thailand,,Strawweight 57 kg,Liu Peng Shuai,Elipitua Siregar,Submission (Kimura),3.0,255.0,,Preliminary Card,ONE Championship: Clash of Legends
91,ONE Championship: Clash of Legends,2019-02-16,IMPACT Arena,,Bangkok, Thailand,,Bantamweight 66 kg,Nong-O Gaiyanghadao,Han Zi Hao,Decision (Unanimous),5.0,180.0,For the Inaugural ONE Muay Thai Bantamweight Championship,Main card,ONE Championship: Clash of Legends
91,ONE Championship: Clash of Legends,2019-02-16,IMPACT Arena,,Bangkok, Thailand,,Atomweight 52 kg,Gina Iniong,Jihin Radzuan,Decision (Split),3.0,300.0,,Main card,ONE Championship: Clash of Legends
91,ONE Championship: Clash of Legends,2019-02-16,IMPACT Arena,,Bangkok, Thailand,,Featherweight 70 kg,Jo Nattawut,Samy Sana,Decision (Unanimous),3.0,180.0,Muay Thai,Main card,ONE Championship: Clash of Legends
90,ONE Hero Series 1,2019-01-28,,,Beijing, China,,Catchweight 58 kg,Cai Xiong Xiong,Zhao Tian Cheng,TKO (Injury),1.0,26.0,,Main card,ONE Hero Series January
90,ONE Hero Series 1,2019-01-28,,,Beijing, China,,Catchweight 62.1 kg,Wang Zhen,Zhang Yu Sen,TKO (Knee and Punches),1.0,27.0,,Main card,ONE Hero Series January
90,ONE Hero Series 1,2019-01-28,,,Beijing, China,,Strawweight 57 kg,Li Zhe,Yang Ying Qiang,Submission (Rear-Naked Choke),1.0,106.0,,Main card,ONE Hero Series January
90,ONE Hero Series 1,2019-01-28,,,Beijing, China,,Catchweight 68.1 kg,Chen Hao,Xu Hong Xi,Decision (Unanimous),3.0,300.0,,Main card,ONE Hero Series January
90,ONE Hero Series 1,2019-01-28,,,Beijing, China,,Lightweight 77 kg,Ma Meng Hao,Chang Shuai,Submission (Triangle Choke),1.0,216.0,,Main card,ONE Hero Series January
90,ONE Hero Series 1,2019-01-28,,,Beijing, China,,Flyweight 61 kg,Hu Yong,Yan Zhi Yuan,Decision (Unanimous),3.0,300.0,,Main card,ONE Hero Series January
90,ONE Hero Series 1,2019-01-28,,,Beijing, China,,Catchweight 68 kg,Lu Zhao Huang,Hu Li Zong,Submission (Rear-Naked Choke),2.0,234.0,,Main card,ONE Hero Series January
90,ONE Hero Series 1,2019-01-28,,,Beijing, China,,Catchweight 72 kg,Sun Shu Wei,Ma Teng,Submission (Rear-Naked Choke),1.0,178.0,,Main card,ONE Hero Series January
90,ONE Hero Series 1,2019-01-28,,,Beijing, China,,Welterweight 84 kg,Makeshate Sailike,Tao Yu Fei,KO (Punches),1.0,103.0,,Main card,ONE Hero Series January
90,ONE Hero Series 1,2019-01-28,,,Beijing, China,,Catchweight 67.2 kg,Xie Wei,Ze Lang Zha Xi,TKO (Punches),3.0,66.0,,Main card,ONE Hero Series January
89,ONE Championship: Hero's Ascent,2019-01-25,Mall of Asia Arena,,Pasay, Philippines,,Flyweight 61 kg,Rodtang Jitmuangnon,Fahdi Khaled,Decision (Unanimous),3.0,180.0,Muay Thai,Main card,ONE Championship: Hero's Ascent
89,ONE Championship: Hero's Ascent,2019-01-25,Mall of Asia Arena,,Pasay, Philippines,,Flyweight 61 kg,Hiroki Akimoto,Josh Tonna,Decision (Unanimous),3.0,180.0,Kickboxing,Main card,ONE Championship: Hero's Ascent
89,ONE Championship: Hero's Ascent,2019-01-25,Mall of Asia Arena,,Pasay, Philippines,,Welterweight 84 kg,Reinier de Ridder,Fan Rong,Submission (D'arce Choke),1.0,111.0,,Main card,ONE Championship: Hero's Ascent
89,ONE Championship: Hero's Ascent,2019-01-25,Mall of Asia Arena,,Pasay, Philippines,,Strawweight 57 kg,Himanshu Kaushik,Egi Rozten,TKO (Punches),1.0,213.0,,Preliminary Card,ONE Championship: Hero's Ascent
89,ONE Championship: Hero's Ascent,2019-01-25,Mall of Asia Arena,,Pasay, Philippines,,Bantamweight 66 kg,Bangpleenoi Petchyindee Academy,Brown Pinas,Decision (Unanimous),3.0,180.0,Muay Thai,Main card,ONE Championship: Hero's Ascent
