weight_class,winner,loser,method,round,time,notes,fight_card,event_name,event_id
Welterweight,Mike Perry,Lim Hyun-gyu,TKO (punches),1,3:38,,Main card,UFC 202: Diaz vs. McGregor 2,f4ed5ca96527b8fe2fdc83c21e20e7223a50ee7432456a40d319e3a3e40a3591
Welterweight,Tim Means,Sabah Homasi,TKO (punches),2,2:56,,Main card,UFC 202: Diaz vs. McGregor 2,f4ed5ca96527b8fe2fdc83c21e20e7223a50ee7432456a40d319e3a3e40a3591
Bantamweight,Cody Garbrandt,Takeya Mizugaki,TKO (punches),1,0:48,,Preliminary Card (Fox Sports 1),UFC 202: Diaz vs. McGregor 2,f4ed5ca96527b8fe2fdc83c21e20e7223a50ee7432456a40d319e3a3e40a3591
Women's Bantamweight,Raquel Pennington,Elizabeth Phillips,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Preliminary Card (Fox Sports 1),UFC 202: Diaz vs. McGregor 2,f4ed5ca96527b8fe2fdc83c21e20e7223a50ee7432456a40d319e3a3e40a3591
Featherweight,Artem Lobov,Chris Avila,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Preliminary Card (Fox Sports 1),UFC 202: Diaz vs. McGregor 2,f4ed5ca96527b8fe2fdc83c21e20e7223a50ee7432456a40d319e3a3e40a3591
Women's Strawweight,Cortney Casey,Randa Markos,Verbal Submission (armbar),1,4:34,,Preliminary Card (Fox Sports 1),UFC 202: Diaz vs. McGregor 2,f4ed5ca96527b8fe2fdc83c21e20e7223a50ee7432456a40d319e3a3e40a3591
Welterweight,Lorenz Larkin,Neil Magny,TKO (elbows),1,4:08,,Preliminary Card (UFC Fight Pass),UFC 202: Diaz vs. McGregor 2,f4ed5ca96527b8fe2fdc83c21e20e7223a50ee7432456a40d319e3a3e40a3591
Welterweight,Colby Covington,Max Griffin,TKO (punches),3,2:18,,Preliminary Card (UFC Fight Pass),UFC 202: Diaz vs. McGregor 2,f4ed5ca96527b8fe2fdc83c21e20e7223a50ee7432456a40d319e3a3e40a3591
Middleweight,Marvin Vettori,Alberto Uda,Submission (guillotine choke),1,4:30,,Preliminary Card (UFC Fight Pass),UFC 202: Diaz vs. McGregor 2,f4ed5ca96527b8fe2fdc83c21e20e7223a50ee7432456a40d319e3a3e40a3591
Women's Bantamweight,Amanda Nunes,Miesha Tate (c),Submission (rear-naked choke),1,3:16,[a],Main card,UFC 200: Tate vs. Nunes,85622280e992056149994442eafead0c54bebe5d76093c21d14a9a32d84112d1
Heavyweight,Brock Lesnar,Mark Hunt,No Contest (overturned),3,5:00,[b],Main card,UFC 200: Tate vs. Nunes,85622280e992056149994442eafead0c54bebe5d76093c21d14a9a32d84112d1
Light Heavyweight,Daniel Cormier (c),Anderson Silva,"Decision (unanimous) (30–26, 30–26, 30–26)",3,5:00,[c],Main card,UFC 200: Tate vs. Nunes,85622280e992056149994442eafead0c54bebe5d76093c21d14a9a32d84112d1
Featherweight,José Aldo,Frankie Edgar,"Decision (unanimous) (49–46, 49–46, 48–47)",5,5:00,[d],Main card,UFC 200: Tate vs. Nunes,85622280e992056149994442eafead0c54bebe5d76093c21d14a9a32d84112d1
Heavyweight,Cain Velasquez,Travis Browne,TKO (punches),1,4:57,,Main card,UFC 200: Tate vs. Nunes,85622280e992056149994442eafead0c54bebe5d76093c21d14a9a32d84112d1
Women's Bantamweight,Julianna Peña,Cat Zingano,"Decision (unanimous) (29–28, 29–28, 29–28)",3,5:00,,Preliminary Card (Fox Sports 1),UFC 200: Tate vs. Nunes,85622280e992056149994442eafead0c54bebe5d76093c21d14a9a32d84112d1
Catchweight (171.25 lb),Kelvin Gastelum,Johny Hendricks,"Decision (unanimous) (29–28, 30–27, 30–27)",3,5:00,,Preliminary Card (Fox Sports 1),UFC 200: Tate vs. Nunes,85622280e992056149994442eafead0c54bebe5d76093c21d14a9a32d84112d1
Bantamweight,T.J. Dillashaw,Raphael Assunção,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Preliminary Card (Fox Sports 1),UFC 200: Tate vs. Nunes,85622280e992056149994442eafead0c54bebe5d76093c21d14a9a32d84112d1
Lightweight,Sage Northcutt,Enrique Marín,"Decision (unanimous) (29–28, 29–28, 29–28)",3,5:00,,Preliminary Card (Fox Sports 1),UFC 200: Tate vs. Nunes,85622280e992056149994442eafead0c54bebe5d76093c21d14a9a32d84112d1
Lightweight,Joe Lauzon,Diego Sanchez,TKO (punches),1,1:26,,Preliminary Card (UFC Fight Pass),UFC 200: Tate vs. Nunes,85622280e992056149994442eafead0c54bebe5d76093c21d14a9a32d84112d1
Middleweight,Gegard Mousasi,Thiago Santos,KO (punches),1,4:32,,Preliminary Card (UFC Fight Pass),UFC 200: Tate vs. Nunes,85622280e992056149994442eafead0c54bebe5d76093c21d14a9a32d84112d1
Lightweight,Jim Miller,Takanori Gomi,TKO (punches),1,2:18,,Preliminary Card (UFC Fight Pass),UFC 200: Tate vs. Nunes,85622280e992056149994442eafead0c54bebe5d76093c21d14a9a32d84112d1
Lightweight,Eddie Alvarez,Rafael dos Anjos (c),TKO (punches),1,3:49,[a],Main card,UFC Fight Night: dos Anjos vs. Alvarez,5a52b57b1d642ac0f11a3e2552c657c188763922fe6eebdfc75c1e4e2a907bd9
Heavyweight,Derrick Lewis,Roy Nelson,"Decision (split) (29–28, 28–29, 29–28)",3,5:00,,Main card,UFC Fight Night: dos Anjos vs. Alvarez,5a52b57b1d642ac0f11a3e2552c657c188763922fe6eebdfc75c1e4e2a907bd9
Welterweight,Alan Jouban,Belal Muhammad,"Decision (unanimous) (28–27, 29–28, 29–27)",3,5:00,,Main card,UFC Fight Night: dos Anjos vs. Alvarez,5a52b57b1d642ac0f11a3e2552c657c188763922fe6eebdfc75c1e4e2a907bd9
Lightweight,Joseph Duffy,Mitch Clarke,Submission (rear-naked choke),1,0:25,,Main card,UFC Fight Night: dos Anjos vs. Alvarez,5a52b57b1d642ac0f11a3e2552c657c188763922fe6eebdfc75c1e4e2a907bd9
Welterweight,Alberto Mina,Mike Pyle,KO (flying knee and punches),2,1:17,,Preliminary Card (UFC Fight Pass),UFC Fight Night: dos Anjos vs. Alvarez,5a52b57b1d642ac0f11a3e2552c657c188763922fe6eebdfc75c1e4e2a907bd9
Lightweight,John Makdessi,Mehdi Baghdad,"Decision (split) (28–29, 29–28, 29–28)",3,5:00,,Preliminary Card (UFC Fight Pass),UFC Fight Night: dos Anjos vs. Alvarez,5a52b57b1d642ac0f11a3e2552c657c188763922fe6eebdfc75c1e4e2a907bd9
Bantamweight,Anthony Birchak,Dileno Lopes,"Decision (split) (27–30, 29–28, 29–28)",3,5:00,,Preliminary Card (UFC Fight Pass),UFC Fight Night: dos Anjos vs. Alvarez,5a52b57b1d642ac0f11a3e2552c657c188763922fe6eebdfc75c1e4e2a907bd9
Bantamweight,Pedro Munhoz,Russell Doane,Submission (guillotine choke),1,2:08,,Preliminary Card (UFC Fight Pass),UFC Fight Night: dos Anjos vs. Alvarez,5a52b57b1d642ac0f11a3e2552c657c188763922fe6eebdfc75c1e4e2a907bd9
Bantamweight,Felipe Arantes,Jerrod Sanders,Submission (armbar),2,1:39,,Preliminary Card (UFC Fight Pass),UFC Fight Night: dos Anjos vs. Alvarez,5a52b57b1d642ac0f11a3e2552c657c188763922fe6eebdfc75c1e4e2a907bd9
Lightweight,Gilbert Burns,Łukasz Sajewski,Submission (armbar),1,4:57,,Preliminary Card (UFC Fight Pass),UFC Fight Night: dos Anjos vs. Alvarez,5a52b57b1d642ac0f11a3e2552c657c188763922fe6eebdfc75c1e4e2a907bd9
Bantamweight,Marco Beltrán,Reginaldo Vieira,Submission (rear-naked choke),2,3:04,,Preliminary Card (UFC Fight Pass),UFC Fight Night: dos Anjos vs. Alvarez,5a52b57b1d642ac0f11a3e2552c657c188763922fe6eebdfc75c1e4e2a907bd9
Welterweight,Vicente Luque,Álvaro Herrera,Submission (D'Arce choke),2,3:52,,Preliminary Card (UFC Fight Pass),UFC Fight Night: dos Anjos vs. Alvarez,5a52b57b1d642ac0f11a3e2552c657c188763922fe6eebdfc75c1e4e2a907bd9
Lightweight,Michael Johnson,Dustin Poirier,KO (punches),1,1:35,,Main card,UFC Fight Night: Poirier vs. Johnson,2a3c6f061508e72a65bb6b069a3e5a6ff11f50f1741f0a4e275930879b779d63
Middleweight,Derek Brunson,Uriah Hall,TKO (punch),1,1:41,,Main card,UFC Fight Night: Poirier vs. Johnson,2a3c6f061508e72a65bb6b069a3e5a6ff11f50f1741f0a4e275930879b779d63
Lightweight,Evan Dunham,Rick Glenn,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Main card,UFC Fight Night: Poirier vs. Johnson,2a3c6f061508e72a65bb6b069a3e5a6ff11f50f1741f0a4e275930879b779d63
Welterweight,Roan Carneiro,Kenny Robertson,"Decision (split) (28–29, 30–27, 29–28)",3,5:00,,Main card,UFC Fight Night: Poirier vs. Johnson,2a3c6f061508e72a65bb6b069a3e5a6ff11f50f1741f0a4e275930879b779d63
Lightweight,Islam Makhachev,Chris Wade,"Decision (unanimous) (29–28, 29–28, 29–28)",3,5:00,,Main card,UFC Fight Night: Poirier vs. Johnson,2a3c6f061508e72a65bb6b069a3e5a6ff11f50f1741f0a4e275930879b779d63
Featherweight,Chas Skelly,Maximo Blanco,Technical Submission (anaconda choke),1,0:19,,Main card,UFC Fight Night: Poirier vs. Johnson,2a3c6f061508e72a65bb6b069a3e5a6ff11f50f1741f0a4e275930879b779d63
Featherweight,Gabriel Benítez,Sam Sicilia,Technical Submission (standing guillotine choke),2,1:20,,Preliminary Card (Fox Sports 1),UFC Fight Night: Poirier vs. Johnson,2a3c6f061508e72a65bb6b069a3e5a6ff11f50f1741f0a4e275930879b779d63
Welterweight,Belal Muhammad,Augusto Montaño,TKO (punches),3,4:19,,Preliminary Card (Fox Sports 1),UFC Fight Night: Poirier vs. Johnson,2a3c6f061508e72a65bb6b069a3e5a6ff11f50f1741f0a4e275930879b779d63
Middleweight,Antônio Carlos Júnior,Leonardo Augusto Guimarães,Submission (rear-naked choke),3,4:46,[a],Preliminary Card (Fox Sports 1),UFC Fight Night: Poirier vs. Johnson,2a3c6f061508e72a65bb6b069a3e5a6ff11f50f1741f0a4e275930879b779d63
Bantamweight,José Alberto Quiñónez,Joey Gomez,"Decision (unanimous) (29–28, 30–27, 30–27)",3,5:00,,Preliminary Card (Fox Sports 1),UFC Fight Night: Poirier vs. Johnson,2a3c6f061508e72a65bb6b069a3e5a6ff11f50f1741f0a4e275930879b779d63
Welterweight,Randy Brown,Erick Montaño,Submission (guillotine choke),3,0:18,,Preliminary Card (UFC Fight Pass),UFC Fight Night: Poirier vs. Johnson,2a3c6f061508e72a65bb6b069a3e5a6ff11f50f1741f0a4e275930879b779d63
Bantamweight,Albert Morales,Alejandro Pérez,"Draw (majority) (29–27, 28–28, 28–28)",3,5:00,[b],Preliminary Card (UFC Fight Pass),UFC Fight Night: Poirier vs. Johnson,2a3c6f061508e72a65bb6b069a3e5a6ff11f50f1741f0a4e275930879b779d63
Women's Bantamweight,Valentina Shevchenko,Holly Holm,"Decision (unanimous) (49–46, 49–46, 49–46)",5,5:00,,Main card,UFC on Fox: Holm vs. Shevchenko,31226d546e7266ee1b0c1552e5fa09f156255f91c87b054af30a1cbde4620289
Lightweight,Edson Barboza,Gilbert Melendez,"Decision (unanimous) (30–27, 30–27, 29–28)",3,5:00,,Main card,UFC on Fox: Holm vs. Shevchenko,31226d546e7266ee1b0c1552e5fa09f156255f91c87b054af30a1cbde4620289
Heavyweight,Francis Ngannou,Bojan Mihajlović,TKO (punches),1,1:34,,Main card,UFC on Fox: Holm vs. Shevchenko,31226d546e7266ee1b0c1552e5fa09f156255f91c87b054af30a1cbde4620289
Women's Strawweight,Felice Herrig,Kailin Curran,Submission (rear-naked choke),1,1:59,,Main card,UFC on Fox: Holm vs. Shevchenko,31226d546e7266ee1b0c1552e5fa09f156255f91c87b054af30a1cbde4620289
Bantamweight,Eddie Wineland,Frankie Saenz,TKO (punches),3,1:54,,Preliminary Card (Fox),UFC on Fox: Holm vs. Shevchenko,31226d546e7266ee1b0c1552e5fa09f156255f91c87b054af30a1cbde4620289
Featherweight,Darren Elkins,Godofredo Pepey,"Decision (unanimous) (29–27, 29–27, 30–26)",3,5:00,[a],Preliminary Card (Fox),UFC on Fox: Holm vs. Shevchenko,31226d546e7266ee1b0c1552e5fa09f156255f91c87b054af30a1cbde4620289
Welterweight,Kamaru Usman,Alexander Yakovlev,"Decision (unanimous) (30–25, 30–25, 30–25)",3,5:00,[b],Preliminary Card (Fox),UFC on Fox: Holm vs. Shevchenko,31226d546e7266ee1b0c1552e5fa09f156255f91c87b054af30a1cbde4620289
Lightweight,Michel Prazeres,J.C. Cottrell,"Decision (unanimous) (30–26, 30–27, 30–27)",3,5:00,,Preliminary Card (Fox),UFC on Fox: Holm vs. Shevchenko,31226d546e7266ee1b0c1552e5fa09f156255f91c87b054af30a1cbde4620289
Welterweight,Alex Oliveira,James Moontasri,"Decision (unanimous) (30–26, 30–26, 30–25)",3,5:00,,Preliminary Card (UFC Fight Pass),UFC on Fox: Holm vs. Shevchenko,31226d546e7266ee1b0c1552e5fa09f156255f91c87b054af30a1cbde4620289
Featherweight,Jason Knight,Jim Alers,"Decision (split) (29–28, 28–29, 29–28)",3,5:00,,Preliminary Card (UFC Fight Pass),UFC on Fox: Holm vs. Shevchenko,31226d546e7266ee1b0c1552e5fa09f156255f91c87b054af30a1cbde4620289
Heavyweight,Luis Henrique,Dmitry Smolyakov,Submission (rear-naked choke),2,3:58,,Preliminary Card (UFC Fight Pass),UFC on Fox: Holm vs. Shevchenko,31226d546e7266ee1b0c1552e5fa09f156255f91c87b054af30a1cbde4620289
Welterweight,Stephen Thompson,Rory MacDonald,"Decision (unanimous) (50–45, 50–45, 48–47)",5,5:00,,Main card,UFC Fight Night: MacDonald vs. Thompson,675be6f90bf2824952b8bb0f6c91ea56699f028c01bc63fe1775f9f46fa45a37
Welterweight,Donald Cerrone,Patrick Côté,TKO (punches),3,2:35,,Main card,UFC Fight Night: MacDonald vs. Thompson,675be6f90bf2824952b8bb0f6c91ea56699f028c01bc63fe1775f9f46fa45a37
Light Heavyweight,Steve Bossé,Sean O'Connell,"Decision (unanimous) (29–28, 29–28, 29–27)",3,5:00,,Main card,UFC Fight Night: MacDonald vs. Thompson,675be6f90bf2824952b8bb0f6c91ea56699f028c01bc63fe1775f9f46fa45a37
Lightweight,Olivier Aubin-Mercier,Thibault Gouti,Submission (rear-naked choke),3,2:28,,Main card,UFC Fight Night: MacDonald vs. Thompson,675be6f90bf2824952b8bb0f6c91ea56699f028c01bc63fe1775f9f46fa45a37
Women's Flyweight,Joanne Calderwood,Valérie Létourneau,TKO (body kick and punches),3,2:51,,Main card,UFC Fight Night: MacDonald vs. Thompson,675be6f90bf2824952b8bb0f6c91ea56699f028c01bc63fe1775f9f46fa45a37
Lightweight,Jason Saggo,Leandro Silva,"Decision (split) (28–29, 29–28, 29–28)",3,5:00,,Preliminary Card (Fox Sports 2),UFC Fight Night: MacDonald vs. Thompson,675be6f90bf2824952b8bb0f6c91ea56699f028c01bc63fe1775f9f46fa45a37
Light Heavyweight,Misha Cirkunov,Ion Cuțelaba,Submission (arm-triangle choke),3,1:22,,Preliminary Card (Fox Sports 2),UFC Fight Night: MacDonald vs. Thompson,675be6f90bf2824952b8bb0f6c91ea56699f028c01bc63fe1775f9f46fa45a37
Middleweight,Krzysztof Jotko,Tamdan McCrory,KO (punch),1,0:59,,Preliminary Card (Fox Sports 2),UFC Fight Night: MacDonald vs. Thompson,675be6f90bf2824952b8bb0f6c91ea56699f028c01bc63fe1775f9f46fa45a37
Bantamweight,Joe Soto,Chris Beal,Submission (rear-naked choke),3,3:39,,Preliminary Card (Fox Sports 2),UFC Fight Night: MacDonald vs. Thompson,675be6f90bf2824952b8bb0f6c91ea56699f028c01bc63fe1775f9f46fa45a37
Middleweight,Elias Theodorou,Sam Alvey,"Decision (unanimous) (29–28, 30–27, 30–27)",3,5:00,,Preliminary Card (UFC Fight Pass),UFC Fight Night: MacDonald vs. Thompson,675be6f90bf2824952b8bb0f6c91ea56699f028c01bc63fe1775f9f46fa45a37
Catchweight (117.5 lb),Randa Markos,Jocelyn Jones-Lybarger,"Decision (unanimous) (30–27, 29–28, 29–28)",3,5:00,,Preliminary Card (UFC Fight Pass),UFC Fight Night: MacDonald vs. Thompson,675be6f90bf2824952b8bb0f6c91ea56699f028c01bc63fe1775f9f46fa45a37
Welterweight,Colby Covington,Jonathan Meunier,Submission (rear-naked choke),3,0:54,,Preliminary Card (UFC Fight Pass),UFC Fight Night: MacDonald vs. Thompson,675be6f90bf2824952b8bb0f6c91ea56699f028c01bc63fe1775f9f46fa45a37
Flyweight,Ali Bagautinov,Geane Herrera,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Preliminary Card (UFC Fight Pass),UFC Fight Night: MacDonald vs. Thompson,675be6f90bf2824952b8bb0f6c91ea56699f028c01bc63fe1775f9f46fa45a37
Heavyweight,Stipe Miocic,Fabrício Werdum (c),KO (punch),1,2:47,[a],Main card,UFC 198: Werdum vs. Miocic,87ed90715a9a19dd85486d884184a0b26fbc4dad4507b2dc5b549016eff243d1
Middleweight,Ronaldo Souza,Vitor Belfort,TKO (punches),1,4:38,,Main card,UFC 198: Werdum vs. Miocic,87ed90715a9a19dd85486d884184a0b26fbc4dad4507b2dc5b549016eff243d1
Catchweight (140 lb),Cris Cyborg,Leslie Smith,TKO (punches),1,1:21,,Main card,UFC 198: Werdum vs. Miocic,87ed90715a9a19dd85486d884184a0b26fbc4dad4507b2dc5b549016eff243d1
Light Heavyweight,Maurício Rua,Corey Anderson,"Decision (split) (28–29, 29–28, 29–28)",3,5:00,,Main card,UFC 198: Werdum vs. Miocic,87ed90715a9a19dd85486d884184a0b26fbc4dad4507b2dc5b549016eff243d1
Welterweight,Bryan Barberena,Warlley Alves,"Decision (unanimous) (29–28, 29–28, 29–28)",3,5:00,,Main card,UFC 198: Werdum vs. Miocic,87ed90715a9a19dd85486d884184a0b26fbc4dad4507b2dc5b549016eff243d1
Welterweight,Demian Maia,Matt Brown,Submission (rear-naked choke),3,4:31,,Preliminary Card (Fox Sports 1),UFC 198: Werdum vs. Miocic,87ed90715a9a19dd85486d884184a0b26fbc4dad4507b2dc5b549016eff243d1
Middleweight,Thiago Santos,Nate Marquardt,KO (punches),1,3:39,,Preliminary Card (Fox Sports 1),UFC 198: Werdum vs. Miocic,87ed90715a9a19dd85486d884184a0b26fbc4dad4507b2dc5b549016eff243d1
Lightweight,Francisco Trinaldo,Yancy Medeiros,"Decision (unanimous) (29–26, 30–27, 30–26)",3,5:00,,Preliminary Card (Fox Sports 1),UFC 198: Werdum vs. Miocic,87ed90715a9a19dd85486d884184a0b26fbc4dad4507b2dc5b549016eff243d1
Bantamweight,John Lineker,Rob Font,"Decision (unanimous) (30–27, 29–28, 30–26)",3,5:00,,Preliminary Card (Fox Sports 1),UFC 198: Werdum vs. Miocic,87ed90715a9a19dd85486d884184a0b26fbc4dad4507b2dc5b549016eff243d1
Light Heavyweight,Antônio Rogério Nogueira,Patrick Cummins,TKO (punches),1,4:52,,Preliminary Card (UFC Fight Pass),UFC 198: Werdum vs. Miocic,87ed90715a9a19dd85486d884184a0b26fbc4dad4507b2dc5b549016eff243d1
Welterweight,Sérgio Moraes,Luan Chagas,"Draw (split) (29–28, 28–29, 28–28)",3,5:00,,Preliminary Card (UFC Fight Pass),UFC 198: Werdum vs. Miocic,87ed90715a9a19dd85486d884184a0b26fbc4dad4507b2dc5b549016eff243d1
Featherweight,Renato Moicano,Zubaira Tukhugov,"Decision (split) (28–29, 29–28, 29–28)",3,5:00,,Preliminary Card (UFC Fight Pass),UFC 198: Werdum vs. Miocic,87ed90715a9a19dd85486d884184a0b26fbc4dad4507b2dc5b549016eff243d1
Bantamweight,Cody Garbrandt,Thomas Almeida,KO (punches),1,2:53,,Main card,UFC Fight Night: Almeida vs. Garbrandt,ed86311017f0132a536c1fa22fe2118a377dd61e658f4ecb244a293ca841ee10
Featherweight,Jeremy Stephens,Renan Barão,"Decision (unanimous) (29–28, 29–28, 29–28)",3,5:00,,Main card,UFC Fight Night: Almeida vs. Garbrandt,ed86311017f0132a536c1fa22fe2118a377dd61e658f4ecb244a293ca841ee10
Welterweight,Rick Story,Tarec Saffiedine,"Decision (unanimous) (29–28, 29–28, 30–27)",3,5:00,,Main card,UFC Fight Night: Almeida vs. Garbrandt,ed86311017f0132a536c1fa22fe2118a377dd61e658f4ecb244a293ca841ee10
Middleweight,Chris Camozzi,Vitor Miranda,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Main card,UFC Fight Night: Almeida vs. Garbrandt,ed86311017f0132a536c1fa22fe2118a377dd61e658f4ecb244a293ca841ee10
Welterweight,Lorenz Larkin,Jorge Masvidal,"Decision (split) (29–28, 28–29, 29–28)",3,5:00,,Main card,UFC Fight Night: Almeida vs. Garbrandt,ed86311017f0132a536c1fa22fe2118a377dd61e658f4ecb244a293ca841ee10
Lightweight,Paul Felder,Josh Burkman,"Decision (unanimous) (29–28, 29–28, 29–28)",3,5:00,,Main card,UFC Fight Night: Almeida vs. Garbrandt,ed86311017f0132a536c1fa22fe2118a377dd61e658f4ecb244a293ca841ee10
Women's Bantamweight,Sara McMann,Jessica Eye,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Preliminary Card (Fox Sports 1),UFC Fight Night: Almeida vs. Garbrandt,ed86311017f0132a536c1fa22fe2118a377dd61e658f4ecb244a293ca841ee10
Lightweight,Abel Trujillo,Jordan Rinaldi,"Decision (unanimous) (29–28, 29–28, 29–28)",3,5:00,,Preliminary Card (Fox Sports 1),UFC Fight Night: Almeida vs. Garbrandt,ed86311017f0132a536c1fa22fe2118a377dd61e658f4ecb244a293ca841ee10
Middleweight,Jake Collier,Alberto Uda,TKO (knee and spinning back kick to the body),2,1:06,,Preliminary Card (Fox Sports 1),UFC Fight Night: Almeida vs. Garbrandt,ed86311017f0132a536c1fa22fe2118a377dd61e658f4ecb244a293ca841ee10
Lightweight,Erik Koch,Shane Campbell,Submission (rear-naked choke),2,3:02,,Preliminary Card (Fox Sports 1),UFC Fight Night: Almeida vs. Garbrandt,ed86311017f0132a536c1fa22fe2118a377dd61e658f4ecb244a293ca841ee10
Bantamweight,Bryan Caraway,Aljamain Sterling,"Decision (split) (29–28, 28–29, 29–28)",3,5:00,,Preliminary Card (UFC Fight Pass),UFC Fight Night: Almeida vs. Garbrandt,ed86311017f0132a536c1fa22fe2118a377dd61e658f4ecb244a293ca841ee10
Heavyweight,Adam Milstead,Chris de la Rocha,TKO (punches),2,4:01,,Preliminary Card (UFC Fight Pass),UFC Fight Night: Almeida vs. Garbrandt,ed86311017f0132a536c1fa22fe2118a377dd61e658f4ecb244a293ca841ee10
Middleweight,Michael Bisping,Luke Rockhold (c),KO (punches),1,3:36,[a],Main card,UFC 199: Rockhold vs. Bisping 2,a2c7ede21352ec91666b6fba5b9c72a1faa9c2cbcb184c38cb8aef76b794c76d
Bantamweight,Dominick Cruz (c),Urijah Faber,"Decision (unanimous) (50–45, 50–45, 49–46)",5,5:00,[b],Main card,UFC 199: Rockhold vs. Bisping 2,a2c7ede21352ec91666b6fba5b9c72a1faa9c2cbcb184c38cb8aef76b794c76d
Featherweight,Max Holloway,Ricardo Lamas,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Main card,UFC 199: Rockhold vs. Bisping 2,a2c7ede21352ec91666b6fba5b9c72a1faa9c2cbcb184c38cb8aef76b794c76d
Middleweight,Dan Henderson,Héctor Lombard,KO (elbow),2,1:27,,Main card,UFC 199: Rockhold vs. Bisping 2,a2c7ede21352ec91666b6fba5b9c72a1faa9c2cbcb184c38cb8aef76b794c76d
Lightweight,Dustin Poirier,Bobby Green,KO (punches),1,2:53,,Main card,UFC 199: Rockhold vs. Bisping 2,a2c7ede21352ec91666b6fba5b9c72a1faa9c2cbcb184c38cb8aef76b794c76d
Featherweight,Brian Ortega,Clay Guida,KO (knee),3,4:40,,Preliminary Card (Fox Sports 1),UFC 199: Rockhold vs. Bisping 2,a2c7ede21352ec91666b6fba5b9c72a1faa9c2cbcb184c38cb8aef76b794c76d
Lightweight,Beneil Dariush,James Vick,KO (punch),1,4:16,,Preliminary Card (Fox Sports 1),UFC 199: Rockhold vs. Bisping 2,a2c7ede21352ec91666b6fba5b9c72a1faa9c2cbcb184c38cb8aef76b794c76d
Women's Strawweight,Jéssica Andrade,Jessica Penne,TKO (punches),2,2:56,,Preliminary Card (Fox Sports 1),UFC 199: Rockhold vs. Bisping 2,a2c7ede21352ec91666b6fba5b9c72a1faa9c2cbcb184c38cb8aef76b794c76d
Featherweight,Alex Caceres,Cole Miller,"Decision (unanimous) (29–28, 29–28, 30–27)",3,5:00,,Preliminary Card (Fox Sports 1),UFC 199: Rockhold vs. Bisping 2,a2c7ede21352ec91666b6fba5b9c72a1faa9c2cbcb184c38cb8aef76b794c76d
Welterweight,Sean Strickland,Tom Breese,"Decision (split) (28–29, 29–28, 29–28)",3,5:00,,Preliminary Card (UFC Fight Pass),UFC 199: Rockhold vs. Bisping 2,a2c7ede21352ec91666b6fba5b9c72a1faa9c2cbcb184c38cb8aef76b794c76d
Light Heavyweight,Henrique da Silva,Jonathan Wilson,TKO (punches),2,4:11,,Preliminary Card (UFC Fight Pass),UFC 199: Rockhold vs. Bisping 2,a2c7ede21352ec91666b6fba5b9c72a1faa9c2cbcb184c38cb8aef76b794c76d
